"Indikator","Ausprägung","Jahr","Räumliche Gliederung","Indikatorwert","Basiswert 1","Basiswert 2","Name Basiswert 1","Name Basiswert 2"
"Ärztedichte","Innere Medizin","2014","12 Schwabing - Freimann","2111.8","71802","34","Hauptwohnsitzbevölkerung","Ärztinnen und Ärzte für Innere Medizin"
"Ärztedichte","Innere Medizin","2014","13 Bogenhausen","2330.6","83900","36","Hauptwohnsitzbevölkerung","Ärztinnen und Ärzte für Innere Medizin"
"Ärztedichte","Innere Medizin","2014","14 Berg am Laim","14674","44022","3","Hauptwohnsitzbevölkerung","Ärztinnen und Ärzte für Innere Medizin"
"Ärztedichte","Innere Medizin","2014","15 Trudering - Riem","6187.6","68063","11","Hauptwohnsitzbevölkerung","Ärztinnen und Ärzte für Innere Medizin"
"Ärztedichte","Innere Medizin","2014","16 Ramersdorf - Perlach","4077.7","110099","27","Hauptwohnsitzbevölkerung","Ärztinnen und Ärzte für Innere Medizin"
"Ärztedichte","Innere Medizin","2014","17 Obergiesing - Fasangarten","3516.2","52743","15","Hauptwohnsitzbevölkerung","Ärztinnen und Ärzte für Innere Medizin"
"Ärztedichte","Innere Medizin","2014","18 Untergiesing - Harlaching","2622.6","52452","20","Hauptwohnsitzbevölkerung","Ärztinnen und Ärzte für Innere Medizin"
"Ärztedichte","Innere Medizin","2014","19 Thalkirchen - Obersendling - Forstenried - Fürstenried - Solln","3264.7","91412","28","Hauptwohnsitzbevölkerung","Ärztinnen und Ärzte für Innere Medizin"
"Ärztedichte","Innere Medizin","2014","20 Hadern","6234.3","49874","8","Hauptwohnsitzbevölkerung","Ärztinnen und Ärzte für Innere Medizin"
"Ärztedichte","Innere Medizin","2014","21 Pasing - Obermenzing","1996.7","71880","36","Hauptwohnsitzbevölkerung","Ärztinnen und Ärzte für Innere Medizin"
"Ärztedichte","Innere Medizin","2014","22 Aubing - Lochhausen - Langwied","3571.6","42859","12","Hauptwohnsitzbevölkerung","Ärztinnen und Ärzte für Innere Medizin"
"Ärztedichte","Innere Medizin","2014","23 Allach - Untermenzing","3483.7","31353","9","Hauptwohnsitzbevölkerung","Ärztinnen und Ärzte für Innere Medizin"
"Ärztedichte","Innere Medizin","2014","24 Feldmoching - Hasenbergl","20087.3","60262","3","Hauptwohnsitzbevölkerung","Ärztinnen und Ärzte für Innere Medizin"
"Ärztedichte","Innere Medizin","2014","25 Laim","2735.7","54714","20","Hauptwohnsitzbevölkerung","Ärztinnen und Ärzte für Innere Medizin"
"Ärztedichte","Innere Medizin","2013","Stadt München","2445.7","1464962","599","Hauptwohnsitzbevölkerung","Ärztinnen und Ärzte für Innere Medizin"
"Ärztedichte","Innere Medizin","2013","01 Altstadt - Lehel","176.1","20422","116","Hauptwohnsitzbevölkerung","Ärztinnen und Ärzte für Innere Medizin"
"Ärztedichte","Innere Medizin","2013","02 Ludwigsvorstadt - Isarvorstadt","1332.1","50620","38","Hauptwohnsitzbevölkerung","Ärztinnen und Ärzte für Innere Medizin"
"Ärztedichte","Innere Medizin","2013","03 Maxvorstadt","1395.7","51642","37","Hauptwohnsitzbevölkerung","Ärztinnen und Ärzte für Innere Medizin"
"Ärztedichte","Innere Medizin","2013","04 Schwabing - West","3468","65892","19","Hauptwohnsitzbevölkerung","Ärztinnen und Ärzte für Innere Medizin"
"Ärztedichte","Innere Medizin","2013","05 Au - Haidhausen","2298.2","59752","26","Hauptwohnsitzbevölkerung","Ärztinnen und Ärzte für Innere Medizin"
"Ärztedichte","Innere Medizin","2013","06 Sendling","3329.4","39953","12","Hauptwohnsitzbevölkerung","Ärztinnen und Ärzte für Innere Medizin"
"Ärztedichte","Innere Medizin","2013","07 Sendling - Westpark","4261.9","55405","13","Hauptwohnsitzbevölkerung","Ärztinnen und Ärzte für Innere Medizin"
"Ärztedichte","Innere Medizin","2013","08 Schwanthalerhöhe","5932.6","29663","5","Hauptwohnsitzbevölkerung","Ärztinnen und Ärzte für Innere Medizin"
"Ärztedichte","Innere Medizin","2013","09 Neuhausen - Nymphenburg","2131.2","95906","45","Hauptwohnsitzbevölkerung","Ärztinnen und Ärzte für Innere Medizin"
"Ärztedichte","Innere Medizin","2013","10 Moosach","8589.5","51537","6","Hauptwohnsitzbevölkerung","Ärztinnen und Ärzte für Innere Medizin"
"Ärztedichte","Innere Medizin","2013","11 Milbertshofen - Am Hart","14723.4","73617","5","Hauptwohnsitzbevölkerung","Ärztinnen und Ärzte für Innere Medizin"
"Ärztedichte","Innere Medizin","2013","12 Schwabing - Freimann","1659","69676","42","Hauptwohnsitzbevölkerung","Ärztinnen und Ärzte für Innere Medizin"
"Ärztedichte","Innere Medizin","2013","13 Bogenhausen","2053.5","82138","40","Hauptwohnsitzbevölkerung","Ärztinnen und Ärzte für Innere Medizin"
"Ärztedichte","Innere Medizin","2013","14 Berg am Laim","14356","43068","3","Hauptwohnsitzbevölkerung","Ärztinnen und Ärzte für Innere Medizin"
"Ärztedichte","Innere Medizin","2013","15 Trudering - Riem","6091.7","67009","11","Hauptwohnsitzbevölkerung","Ärztinnen und Ärzte für Innere Medizin"
"Ärztedichte","Innere Medizin","2013","16 Ramersdorf - Perlach","4009","108244","27","Hauptwohnsitzbevölkerung","Ärztinnen und Ärzte für Innere Medizin"
"Ärztedichte","Innere Medizin","2013","17 Obergiesing - Fasangarten","3433.3","51499","15","Hauptwohnsitzbevölkerung","Ärztinnen und Ärzte für Innere Medizin"
"Ärztedichte","Innere Medizin","2013","18 Untergiesing - Harlaching","2596.9","51937","20","Hauptwohnsitzbevölkerung","Ärztinnen und Ärzte für Innere Medizin"
"Ärztedichte","Innere Medizin","2013","19 Thalkirchen - Obersendling - Forstenried - Fürstenried - Solln","3026.3","90790","30","Hauptwohnsitzbevölkerung","Ärztinnen und Ärzte für Innere Medizin"
"Ärztedichte","Innere Medizin","2013","20 Hadern","6992.1","48945","7","Hauptwohnsitzbevölkerung","Ärztinnen und Ärzte für Innere Medizin"
"Ärztedichte","Innere Medizin","2013","21 Pasing - Obermenzing","1913.1","70783","37","Hauptwohnsitzbevölkerung","Ärztinnen und Ärzte für Innere Medizin"
"Ärztedichte","Innere Medizin","2013","22 Aubing - Lochhausen - Langwied","3525.4","42305","12","Hauptwohnsitzbevölkerung","Ärztinnen und Ärzte für Innere Medizin"
"Ärztedichte","Innere Medizin","2013","23 Allach - Untermenzing","3415.2","30737","9","Hauptwohnsitzbevölkerung","Ärztinnen und Ärzte für Innere Medizin"
"Ärztedichte","Innere Medizin","2013","24 Feldmoching - Hasenbergl","19797","59391","3","Hauptwohnsitzbevölkerung","Ärztinnen und Ärzte für Innere Medizin"
"Ärztedichte","Innere Medizin","2013","25 Laim","2572.9","54030","21","Hauptwohnsitzbevölkerung","Ärztinnen und Ärzte für Innere Medizin"
"Ärztedichte","Innere Medizin","2012","Stadt München","2521","1439474","571","Hauptwohnsitzbevölkerung","Ärztinnen und Ärzte für Innere Medizin"
"Ärztedichte","Innere Medizin","2012","01 Altstadt - Lehel","185.6","20048","108","Hauptwohnsitzbevölkerung","Ärztinnen und Ärzte für Innere Medizin"
"Ärztedichte","Innere Medizin","2012","02 Ludwigsvorstadt - Isarvorstadt","1551.8","49657","32","Hauptwohnsitzbevölkerung","Ärztinnen und Ärzte für Innere Medizin"
"Ärztedichte","Innere Medizin","2012","03 Maxvorstadt","1413.3","50877","36","Hauptwohnsitzbevölkerung","Ärztinnen und Ärzte für Innere Medizin"
"Ärztedichte","Innere Medizin","2012","04 Schwabing - West","3598.3","64770","18","Hauptwohnsitzbevölkerung","Ärztinnen und Ärzte für Innere Medizin"
"Ärztedichte","Innere Medizin","2012","05 Au - Haidhausen","2355.2","58881","25","Hauptwohnsitzbevölkerung","Ärztinnen und Ärzte für Innere Medizin"
"Ärztedichte","Innere Medizin","2012","06 Sendling","3297.3","39567","12","Hauptwohnsitzbevölkerung","Ärztinnen und Ärzte für Innere Medizin"
"Ärztedichte","Innere Medizin","2012","07 Sendling - Westpark","3636.8","54552","15","Hauptwohnsitzbevölkerung","Ärztinnen und Ärzte für Innere Medizin"
"Ärztedichte","Innere Medizin","2012","08 Schwanthalerhöhe","5880.4","29402","5","Hauptwohnsitzbevölkerung","Ärztinnen und Ärzte für Innere Medizin"
"Ärztedichte","Innere Medizin","2012","09 Neuhausen - Nymphenburg","1923.6","94257","49","Hauptwohnsitzbevölkerung","Ärztinnen und Ärzte für Innere Medizin"
"Ärztedichte","Innere Medizin","2012","10 Moosach","10050.6","50253","5","Hauptwohnsitzbevölkerung","Ärztinnen und Ärzte für Innere Medizin"
"Ärztedichte","Innere Medizin","2012","11 Milbertshofen - Am Hart","12084.3","72506","6","Hauptwohnsitzbevölkerung","Ärztinnen und Ärzte für Innere Medizin"
"Ärztedichte","Innere Medizin","2012","12 Schwabing - Freimann","1713.3","68530","40","Hauptwohnsitzbevölkerung","Ärztinnen und Ärzte für Innere Medizin"
"Ärztedichte","Innere Medizin","2012","13 Bogenhausen","2126.7","80816","38","Hauptwohnsitzbevölkerung","Ärztinnen und Ärzte für Innere Medizin"
"Ärztedichte","Innere Medizin","2012","14 Berg am Laim","14104.3","42313","3","Hauptwohnsitzbevölkerung","Ärztinnen und Ärzte für Innere Medizin"
"Ärztedichte","Innere Medizin","2012","15 Trudering - Riem","6586.9","65869","10","Hauptwohnsitzbevölkerung","Ärztinnen und Ärzte für Innere Medizin"
"Ärztedichte","Innere Medizin","2012","16 Ramersdorf - Perlach","4286.6","107164","25","Hauptwohnsitzbevölkerung","Ärztinnen und Ärzte für Innere Medizin"
"Ärztedichte","Innere Medizin","2012","17 Obergiesing - Fasangarten","3200.1","51201","16","Hauptwohnsitzbevölkerung","Ärztinnen und Ärzte für Innere Medizin"
"Ärztedichte","Innere Medizin","2012","18 Untergiesing - Harlaching","3010.6","51180","17","Hauptwohnsitzbevölkerung","Ärztinnen und Ärzte für Innere Medizin"
"Ärztedichte","Innere Medizin","2012","19 Thalkirchen - Obersendling - Forstenried - Fürstenried - Solln","3356.6","87271","26","Hauptwohnsitzbevölkerung","Ärztinnen und Ärzte für Innere Medizin"
"Ärztedichte","Innere Medizin","2012","20 Hadern","7991.5","47949","6","Hauptwohnsitzbevölkerung","Ärztinnen und Ärzte für Innere Medizin"
"Ärztedichte","Innere Medizin","2012","21 Pasing - Obermenzing","1979.9","69295","35","Hauptwohnsitzbevölkerung","Ärztinnen und Ärzte für Innere Medizin"
"Ärztedichte","Innere Medizin","2012","22 Aubing - Lochhausen - Langwied","3162.8","41116","13","Hauptwohnsitzbevölkerung","Ärztinnen und Ärzte für Innere Medizin"
"Ärztedichte","Innere Medizin","2012","23 Allach - Untermenzing","3799.1","30393","8","Hauptwohnsitzbevölkerung","Ärztinnen und Ärzte für Innere Medizin"
"Ärztedichte","Innere Medizin","2012","24 Feldmoching - Hasenbergl","19415","58245","3","Hauptwohnsitzbevölkerung","Ärztinnen und Ärzte für Innere Medizin"
"Ärztedichte","Innere Medizin","2012","25 Laim","2668","53359","20","Hauptwohnsitzbevölkerung","Ärztinnen und Ärzte für Innere Medizin"
"Ärztedichte","Innere Medizin","2011","Stadt München","2488.1","1410741","567","Hauptwohnsitzbevölkerung","Ärztinnen und Ärzte für Innere Medizin"
"Ärztedichte","Innere Medizin","2011","01 Altstadt - Lehel","182.5","19707","108","Hauptwohnsitzbevölkerung","Ärztinnen und Ärzte für Innere Medizin"
"Ärztedichte","Innere Medizin","2011","02 Ludwigsvorstadt - Isarvorstadt","1555.8","48231","31","Hauptwohnsitzbevölkerung","Ärztinnen und Ärzte für Innere Medizin"
"Ärztedichte","Innere Medizin","2011","03 Maxvorstadt","1374.9","49498","36","Hauptwohnsitzbevölkerung","Ärztinnen und Ärzte für Innere Medizin"
"Ärztedichte","Innere Medizin","2011","04 Schwabing - West","3743.8","63644","17","Hauptwohnsitzbevölkerung","Ärztinnen und Ärzte für Innere Medizin"
"Ärztedichte","Innere Medizin","2011","05 Au - Haidhausen","2203.7","57297","26","Hauptwohnsitzbevölkerung","Ärztinnen und Ärzte für Innere Medizin"
"Ärztedichte","Innere Medizin","2011","06 Sendling","3545.6","39002","11","Hauptwohnsitzbevölkerung","Ärztinnen und Ärzte für Innere Medizin"
"Ärztedichte","Innere Medizin","2011","07 Sendling - Westpark","4097.8","53271","13","Hauptwohnsitzbevölkerung","Ärztinnen und Ärzte für Innere Medizin"
"Ärztedichte","Innere Medizin","2011","08 Schwanthalerhöhe","5735.6","28678","5","Hauptwohnsitzbevölkerung","Ärztinnen und Ärzte für Innere Medizin"
"Ärztedichte","Innere Medizin","2011","09 Neuhausen - Nymphenburg","2047.5","92139","45","Hauptwohnsitzbevölkerung","Ärztinnen und Ärzte für Innere Medizin"
"Ärztedichte","Innere Medizin","2011","10 Moosach","7054.9","49384","7","Hauptwohnsitzbevölkerung","Ärztinnen und Ärzte für Innere Medizin"
"Ärztedichte","Innere Medizin","2011","11 Milbertshofen - Am Hart","14094","70470","5","Hauptwohnsitzbevölkerung","Ärztinnen und Ärzte für Innere Medizin"
"Ärztedichte","Innere Medizin","2011","12 Schwabing - Freimann","1627","66706","41","Hauptwohnsitzbevölkerung","Ärztinnen und Ärzte für Innere Medizin"
"Ärztedichte","Innere Medizin","2011","13 Bogenhausen","2083.6","79175","38","Hauptwohnsitzbevölkerung","Ärztinnen und Ärzte für Innere Medizin"
"Ärztedichte","Innere Medizin","2011","14 Berg am Laim","13780.7","41342","3","Hauptwohnsitzbevölkerung","Ärztinnen und Ärzte für Innere Medizin"
"Ärztedichte","Innere Medizin","2011","15 Trudering - Riem","6498.3","64983","10","Hauptwohnsitzbevölkerung","Ärztinnen und Ärzte für Innere Medizin"
"Ärztedichte","Innere Medizin","2011","16 Ramersdorf - Perlach","4412.5","105900","24","Hauptwohnsitzbevölkerung","Ärztinnen und Ärzte für Innere Medizin"
"Ärztedichte","Innere Medizin","2011","17 Obergiesing - Fasangarten","3377.1","50656","15","Hauptwohnsitzbevölkerung","Ärztinnen und Ärzte für Innere Medizin"
"Ärztedichte","Innere Medizin","2011","18 Untergiesing - Harlaching","2967.9","50455","17","Hauptwohnsitzbevölkerung","Ärztinnen und Ärzte für Innere Medizin"
"Ärztedichte","Innere Medizin","2011","19 Thalkirchen - Obersendling - Forstenried - Fürstenried - Solln","3165.5","85468","27","Hauptwohnsitzbevölkerung","Ärztinnen und Ärzte für Innere Medizin"
"Ärztedichte","Innere Medizin","2011","20 Hadern","7909.8","47459","6","Hauptwohnsitzbevölkerung","Ärztinnen und Ärzte für Innere Medizin"
"Ärztedichte","Innere Medizin","2011","21 Pasing - Obermenzing","1786.3","67878","38","Hauptwohnsitzbevölkerung","Ärztinnen und Ärzte für Innere Medizin"
"Ärztedichte","Innere Medizin","2011","22 Aubing - Lochhausen - Langwied","3315.8","39789","12","Hauptwohnsitzbevölkerung","Ärztinnen und Ärzte für Innere Medizin"
"Ärztedichte","Innere Medizin","2011","23 Allach - Untermenzing","3711.6","29693","8","Hauptwohnsitzbevölkerung","Ärztinnen und Ärzte für Innere Medizin"
"Ärztedichte","Innere Medizin","2011","24 Feldmoching - Hasenbergl","14295.8","57183","4","Hauptwohnsitzbevölkerung","Ärztinnen und Ärzte für Innere Medizin"
"Ärztedichte","Innere Medizin","2011","25 Laim","2636.7","52733","20","Hauptwohnsitzbevölkerung","Ärztinnen und Ärzte für Innere Medizin"
"Ärztedichte","Innere Medizin","2010","Stadt München","2495.1","1382273","554","Hauptwohnsitzbevölkerung","Ärztinnen und Ärzte für Innere Medizin"
"Ärztedichte","Innere Medizin","2010","01 Altstadt - Lehel","186.5","19207","103","Hauptwohnsitzbevölkerung","Ärztinnen und Ärzte für Innere Medizin"
"Ärztedichte","Innere Medizin","2010","02 Ludwigsvorstadt - Isarvorstadt","1527.7","47357","31","Hauptwohnsitzbevölkerung","Ärztinnen und Ärzte für Innere Medizin"
"Ärztedichte","Innere Medizin","2010","03 Maxvorstadt","1357.6","48875","36","Hauptwohnsitzbevölkerung","Ärztinnen und Ärzte für Innere Medizin"
"Ärztedichte","Innere Medizin","2010","04 Schwabing - West","3697.4","62856","17","Hauptwohnsitzbevölkerung","Ärztinnen und Ärzte für Innere Medizin"
"Ärztedichte","Innere Medizin","2010","05 Au - Haidhausen","1877.4","56322","30","Hauptwohnsitzbevölkerung","Ärztinnen und Ärzte für Innere Medizin"
"Ärztedichte","Innere Medizin","2010","06 Sendling","3856.7","38567","10","Hauptwohnsitzbevölkerung","Ärztinnen und Ärzte für Innere Medizin"
"Ärztedichte","Innere Medizin","2010","07 Sendling - Westpark","4374.6","52495","12","Hauptwohnsitzbevölkerung","Ärztinnen und Ärzte für Innere Medizin"
"Ärztedichte","Innere Medizin","2010","08 Schwanthalerhöhe","5600.8","28004","5","Hauptwohnsitzbevölkerung","Ärztinnen und Ärzte für Innere Medizin"
"Ärztedichte","Innere Medizin","2010","09 Neuhausen - Nymphenburg","2289.4","89286","39","Hauptwohnsitzbevölkerung","Ärztinnen und Ärzte für Innere Medizin"
"Ärztedichte","Innere Medizin","2010","10 Moosach","8070.2","48421","6","Hauptwohnsitzbevölkerung","Ärztinnen und Ärzte für Innere Medizin"
"Ärztedichte","Innere Medizin","2010","11 Milbertshofen - Am Hart","11495","68970","6","Hauptwohnsitzbevölkerung","Ärztinnen und Ärzte für Innere Medizin"
"Ärztedichte","Innere Medizin","2010","12 Schwabing - Freimann","1629","65158","40","Hauptwohnsitzbevölkerung","Ärztinnen und Ärzte für Innere Medizin"
"Ärztedichte","Innere Medizin","2010","13 Bogenhausen","1988.3","77542","39","Hauptwohnsitzbevölkerung","Ärztinnen und Ärzte für Innere Medizin"
"Ärztedichte","Innere Medizin","2010","14 Berg am Laim","13516.7","40550","3","Hauptwohnsitzbevölkerung","Ärztinnen und Ärzte für Innere Medizin"
"Ärztedichte","Innere Medizin","2010","15 Trudering - Riem","5705.1","62756","11","Hauptwohnsitzbevölkerung","Ärztinnen und Ärzte für Innere Medizin"
"Ärztedichte","Innere Medizin","2010","16 Ramersdorf - Perlach","4987.5","104737","21","Hauptwohnsitzbevölkerung","Ärztinnen und Ärzte für Innere Medizin"
"Ärztedichte","Innere Medizin","2010","17 Obergiesing - Fasangarten","3268.7","49030","15","Hauptwohnsitzbevölkerung","Ärztinnen und Ärzte für Innere Medizin"
"Ärztedichte","Innere Medizin","2010","18 Untergiesing - Harlaching","2911.9","49502","17","Hauptwohnsitzbevölkerung","Ärztinnen und Ärzte für Innere Medizin"
"Ärztedichte","Innere Medizin","2010","19 Thalkirchen - Obersendling - Forstenried - Fürstenried - Solln","3214.8","83584","26","Hauptwohnsitzbevölkerung","Ärztinnen und Ärzte für Innere Medizin"
"Ärztedichte","Innere Medizin","2010","20 Hadern","6693","46851","7","Hauptwohnsitzbevölkerung","Ärztinnen und Ärzte für Innere Medizin"
"Ärztedichte","Innere Medizin","2010","21 Pasing - Obermenzing","1948.4","66244","34","Hauptwohnsitzbevölkerung","Ärztinnen und Ärzte für Innere Medizin"
"Ärztedichte","Innere Medizin","2010","22 Aubing - Lochhausen - Langwied","3238.6","38863","12","Hauptwohnsitzbevölkerung","Ärztinnen und Ärzte für Innere Medizin"
"Ärztedichte","Innere Medizin","2010","23 Allach - Untermenzing","2651","29161","11","Hauptwohnsitzbevölkerung","Ärztinnen und Ärzte für Innere Medizin"
"Ärztedichte","Innere Medizin","2010","24 Feldmoching - Hasenbergl","14032.5","56130","4","Hauptwohnsitzbevölkerung","Ärztinnen und Ärzte für Innere Medizin"
